State,CourtName,CaseTypeDescription,AppealByRight,AppealByPermission,OriginalProceeding,InterlocutoryAppeal,Exclusive,Limited,MinValue,MaxValue,Notes
California,Courts of Appeal 1st District,Family,False,True,False,True,False,False,-98,-98,
California,Supreme Court,Family,False,True,False,False,False,False,-98,-98,
Colorado,Supreme Court,Family,True,False,False,False,False,False,-98,-98,
Colorado,Court of Appeals,Family,True,False,False,False,False,True,-98,-98,
Colorado,Court of Appeals,Family,False,True,False,False,False,False,-98,-98,
Connecticut,Appellate Court,Family,True,False,False,False,False,False,-98,-98,
Connecticut,Supreme Court,Family,True,True,False,False,False,False,-98,-98,
Delaware,Supreme Court,Family,True,False,False,False,True,False,-98,-98,
Delaware,Supreme Court,Family,False,True,False,True,True,False,-98,-98,
District of Columbia,Court of Appeals,Family,True,False,False,False,True,False,-98,-98,
District of Columbia,Court of Appeals,Family,False,True,False,True,False,False,-98,-98,
Florida,Fifth District Court of Appeal,Family,True,False,False,False,False,False,-98,-98,
Florida,Fifth District Court of Appeal,Family,False,True,False,True,False,True,-98,-98,
Florida,Supreme Court,Family,False,True,False,False,False,False,-98,-98,
Florida,Supreme Court,Family,True,False,False,False,False,True,-98,-98,
Georgia,Court of Appeals,Family,True,False,False,False,False,False,-98,-98,
Georgia,Court of Appeals,Family,False,True,False,True,False,False,-98,-98,
Georgia,Supreme Court,Family,True,False,False,False,False,False,-98,-98,
Georgia,Supreme Court,Family,False,True,False,True,False,False,-98,-98,
Georgia,Supreme Court,Family,True,False,False,False,False,False,-98,-98,
Georgia,Supreme Court,Family,False,True,False,True,False,False,-98,-98,
Hawai'i,Intermediate Court of Appeals,Family,True,False,False,False,False,False,-98,-98,
Hawai'i,Intermediate Court of Appeals,Family,False,True,False,True,False,False,-98,-98,
Hawai'i,Supreme Court,Family,False,True,False,True,False,False,-98,-98,
Idaho,Court of Appeals,Family,True,False,False,False,False,False,-98,-98,
Idaho,Court of Appeals,Family,False,True,False,True,False,False,-98,-98,
Idaho,Supreme Court,Family,True,False,False,False,False,False,-98,-98,
Idaho,Supreme Court,Family,False,True,False,True,False,False,-98,-98,
Illinois,Fifth District Court of Appeals,Family,True,False,False,False,False,False,-98,-98,
Illinois,Fifth District Court of Appeals,Family,False,True,False,True,False,False,-98,-98,
Illinois,Supreme Court,Family,True,False,False,False,False,True,-98,-98,
Illinois,Supreme Court,Family,False,True,False,True,False,False,-98,-98,
Indiana,Court of Appeals,Family,True,False,False,False,False,False,-98,-98,
Indiana,Court of Appeals,Family,False,True,False,True,False,False,-98,-98,
Indiana,Supreme Court,Family,True,True,False,False,False,False,-98,-98,
Iowa,Court of Appeals,Family,True,False,False,True,False,False,-98,-98,
Iowa,Court of Appeals,Family,False,True,False,False,False,True,-98,-98,
Iowa,Supreme Court,Family,True,False,False,False,False,False,-98,-98,
Iowa,Supreme Court,Family,False,True,False,True,False,True,-98,-98,
Kansas,Court of Appeals,Family,True,False,False,False,False,False,-98,-98,
Kansas,Court of Appeals,Family,False,True,False,True,False,False,-98,-98,
Kansas,Supreme Court,Family,True,False,False,False,False,False,-98,-98,
Kansas,Supreme Court,Family,False,True,False,True,False,False,-98,-98,
Kentucky,Court of Appeals,Family,True,False,False,False,False,False,-98,-98,
Kentucky,Court of Appeals,Family,False,True,False,True,False,False,-98,-98,
Kentucky,Supreme Court,Family,False,True,False,True,False,False,-98,-98,
Louisiana,Fifth Circuit Courts of Appeal,Family,True,False,False,False,False,False,-98,-98,
Louisiana,Supreme Court,Family,True,False,False,False,False,True,-98,-98,
Louisiana,Supreme Court,Family,False,True,False,True,False,False,-98,-98,
Maine,Supreme Judicial Court,Family,True,False,False,True,True,False,-98,-98,
Maryland,Court of Appeals,Family,True,False,False,True,False,True,-98,-98,
Maryland,Court of Appeals,Family,False,True,False,True,False,False,-98,-98,
Maryland,Court of Special Appeals,Family,True,False,False,True,False,False,-98,-98,
Maryland,Court of Special Appeals,Family,False,True,False,False,False,True,-98,-98,
Massachusetts,Appeals Court,Family,True,False,False,False,False,False,-98,-98,
Massachusetts,Appeals Court,Family,False,True,False,True,False,False,-98,-98,
Massachusetts,Supreme Judicial Court,Family,False,True,False,True,False,False,-98,-98,
Michigan,Court of Appeals,Family,True,True,False,False,False,False,-98,-98,
Michigan,Supreme Court,Family,False,True,False,True,False,False,-98,-98,
Minnesota,Court of Appeals,Family,True,False,False,False,False,False,-98,-98,
Minnesota,Court of Appeals,Family,False,True,False,True,False,False,-98,-98,
Minnesota,Supreme Court,Family,False,True,False,False,False,False,-98,-98,
Mississippi,Court of Appeals,Family,True,False,False,True,False,False,-98,-98,
Mississippi,Supreme Court,Family,True,False,False,False,True,True,-98,-98,
Mississippi,Supreme Court,Family,False,True,False,True,False,False,-98,-98,
Missouri,Court of Appeals Eastern,Family,True,False,False,False,False,False,-98,-98,
Missouri,Court of Appeals Eastern,Family,False,True,False,True,False,False,-98,-98,
Missouri,Supreme Court,Family,True,False,False,False,True,True,-98,-98,
Missouri,Supreme Court,Family,False,True,False,True,False,False,-98,-98,
Montana,Supreme Court,Family,True,False,False,False,True,False,-98,-98,
Montana,Supreme Court,Family,False,True,False,True,False,False,-98,-98,
Nebraska,Court of Appeals,Family,True,False,False,False,False,False,-98,-98,
Nebraska,Supreme Court,Family,True,False,False,True,False,True,-98,-98,
Nebraska,Supreme Court,Family,False,True,False,True,False,False,-98,-98,
Nevada,Supreme Court,Family,True,False,False,False,False,False,-98,-98,
Nevada,Court of Appeals,Family,True,False,False,False,False,False,-98,-98,
Nevada,Court of Appeals,Family,False,True,False,True,False,False,-98,-98,
New Hampshire,Supreme Court,Family,False,True,False,True,False,False,-98,-98,
New Hampshire,Supreme Court,Family,True,False,False,False,False,False,-98,-98,
New Jersey,Appellate Division of Superior Court,Family,True,False,False,False,False,False,-98,-98,
New Jersey,Appellate Division of Superior Court,Family,False,True,False,True,False,False,-98,-98,
New Jersey,Supreme Court,Family,True,False,False,False,False,True,-98,-98,
New Jersey,Supreme Court,Family,False,True,False,True,False,False,-98,-98,
New Mexico,Court of Appeals,Family,True,False,False,False,False,False,-98,-98,
New Mexico,Court of Appeals,Family,False,True,False,True,False,False,-98,-98,
New Mexico,Supreme Court,Family,False,True,False,True,False,False,-98,-98,
New York,Supreme Ct. Appellate Div. 1st,Family,True,True,False,True,False,False,-98,-98,
New York,Supreme Ct. Appellate Term 1st,Family,True,True,False,True,False,False,-98,-98,
New York,Court of Appeals,Family,True,False,False,True,False,True,-98,-98,
New York,Court of Appeals,Family,False,True,False,True,False,False,-98,-98,
North Carolina,Court of Appeals,Family,False,True,False,True,False,False,-98,-98,
North Carolina,Court of Appeals,Family,True,False,False,False,False,False,-98,-98,
North Carolina,Supreme Court,Family,True,False,False,False,False,True,-98,-98,
North Carolina,Supreme Court,Family,False,True,False,True,False,False,-98,-98,
North Dakota,Temporary Court of Appeals,Family,True,False,False,False,False,False,-98,-98,
North Dakota,Supreme Court,Family,True,False,False,False,False,False,-98,-98,
Ohio,Court of Appeals 1st District,Family,True,False,False,True,False,False,-98,-98,
Ohio,Supreme Court,Family,False,True,False,True,False,False,-98,-98,
Oklahoma,Court of Civil Appeals,Family,True,False,False,True,False,False,-98,-98,
Oklahoma,Supreme Court,Family,True,True,False,True,False,False,-98,-98,
Oregon,Court of Appeals,Family,True,False,False,False,False,False,-98,-98,
Oregon,Supreme Court,Family,False,True,False,False,False,False,-98,-98,
Pennsylvania,Superior Court,Family,True,False,False,True,False,False,-98,-98,
Pennsylvania,Supreme Court,Family,True,True,False,True,False,False,-98,-98,
Puerto Rico,Court of Appeals,Family,True,False,False,False,False,False,-98,-98,
Puerto Rico,Court of Appeals,Family,False,True,False,True,False,False,-98,-98,
Puerto Rico,Supreme Court,Family,True,False,False,False,False,False,-98,-98,
Puerto Rico,Supreme Court,Family,False,True,False,True,False,False,-98,-98,
Rhode Island,Supreme Court,Family,True,False,False,False,False,False,-98,-98,
Rhode Island,Supreme Court,Family,False,True,False,True,False,False,-98,-98,
South Carolina,Court of Appeals,Family,True,False,False,False,False,False,-98,-98,
South Carolina,Supreme Court,Family,True,True,False,True,False,False,-98,-98,
South Dakota,Supreme Court,Family,True,False,False,False,True,False,-98,-98,
South Dakota,Supreme Court,Family,False,True,False,True,True,False,-98,-98,
Tennessee,Court of Appeals,Family,True,False,False,False,False,False,-98,-98,
Tennessee,Court of Appeals,Family,False,True,False,True,False,False,-98,-98,
Tennessee,Supreme Court,Family,False,True,False,True,False,False,-98,-98,
Texas,Court of Appeals 1st District,Family,True,False,False,True,False,False,-98,-98,
Texas,Supreme Court,Family,False,True,False,False,False,False,-98,-98,
Utah,Court of Appeals,Family,True,False,False,False,False,True,-98,-98,
Utah,Court of Appeals,Family,False,True,False,False,False,False,-98,-98,
Utah,Supreme Court,Family,True,False,False,False,False,True,-98,-98,
Utah,Supreme Court,Family,False,True,False,True,False,False,-98,-98,
Vermont,Supreme Court,Family,True,True,False,True,True,False,-98,-98,
Virginia,Court of Appeals,Family,True,False,False,False,True,False,-98,-98,
Virginia,Supreme Court,Family,False,True,False,False,True,False,-98,-98,
Washington,Courts of Appeals Division I,Family,True,False,False,False,False,False,-98,-98,
Washington,Courts of Appeals Division I,Family,False,True,False,True,False,False,-98,-98,
Washington,Supreme Court,Family,False,True,False,True,False,False,-98,-98,
West Virginia,Supreme Court of Appeals,Family,False,True,False,False,True,False,-98,-98,
Wisconsin,Court of Appeals,Family,True,False,False,False,False,False,-98,-98,
Wisconsin,Court of Appeals,Family,False,True,False,True,False,False,-98,-98,
Wisconsin,Supreme Court,Family,False,True,False,False,False,False,-98,-98,
Wyoming,Supreme Court,Family,True,False,False,False,True,False,-98,-98,
Wyoming,Supreme Court,Family,False,True,False,True,False,False,-98,-98,
Alabama,Court of Civil Appeals,Civil-Other,True,False,False,False,False,False,0,50000,
Alabama,Supreme Court,Civil-Other,False,True,False,True,False,False,-98,-98,
Alabama,Supreme Court,Civil-Other,True,False,False,False,False,False,-98,-98,
Alaska,Supreme Court,Civil-Other,True,False,False,False,True,False,-98,-98,
Alaska,Supreme Court,Civil-Other,False,True,False,True,False,False,-98,-98,
Arizona,Court of Appeal Division One,Civil-Other,True,False,False,True,False,False,-98,-98,
Arizona,Supreme Court,Civil-Other,True,True,False,True,False,False,-98,-98,
Arkansas,Court of Appeals,Civil-Other,True,True,False,False,False,False,-98,-98,
Arkansas,Supreme Court,Civil-Other,True,False,False,False,False,False,-98,-98,
Arkansas,Supreme Court,Civil-Other,False,True,False,True,False,False,-98,-98,
California,Courts of Appeal 1st District,Civil-Other,True,False,False,False,False,False,-98,-98,
California,Courts of Appeal 1st District,Civil-Other,False,True,False,True,False,False,-98,-98,
California,Supreme Court,Civil-Other,False,True,False,False,False,False,-98,-98,
Colorado,Supreme Court,Civil-Other,True,False,False,False,False,False,-98,-98,
Colorado,Court of Appeals,Civil-Other,True,False,False,False,False,True,-98,-98,
Colorado,Court of Appeals,Civil-Other,False,True,False,False,False,False,-98,-98,
Connecticut,Appellate Court,Civil-Other,True,False,False,False,False,False,-98,-98,
Connecticut,Supreme Court,Civil-Other,True,True,False,False,False,False,-98,-98,
Delaware,Supreme Court,Civil-Other,True,False,False,False,True,False,-98,-98,
Delaware,Supreme Court,Civil-Other,False,True,False,True,True,False,-98,-98,
District of Columbia,Court of Appeals,Civil-Other,True,False,False,False,True,False,-98,-98,
District of Columbia,Court of Appeals,Civil-Other,False,True,False,True,False,False,-98,-98,
Florida,Fifth District Court of Appeal,Civil-Other,True,False,False,False,False,False,-98,-98,
Florida,Fifth District Court of Appeal,Civil-Other,False,True,False,True,False,True,-98,-98,
Florida,Supreme Court,Civil-Other,False,True,False,False,False,False,-98,-98,
Florida,Supreme Court,Civil-Other,True,False,False,False,False,True,-98,-98,
Georgia,Court of Appeals,Civil-Other,True,False,False,False,False,False,-98,-98,
Georgia,Court of Appeals,Civil-Other,False,True,False,True,False,False,-98,-98,
Georgia,Supreme Court,Civil-Other,True,False,False,False,False,False,-98,-98,
Georgia,Supreme Court,Civil-Other,False,True,False,True,False,False,-98,-98,
Georgia,Supreme Court,Civil-Other,True,False,False,False,False,False,-98,-98,
Georgia,Supreme Court,Civil-Other,False,True,False,True,False,False,-98,-98,
Hawai'i,Intermediate Court of Appeals,Civil-Other,True,False,False,False,False,False,-98,-98,
Hawai'i,Intermediate Court of Appeals,Civil-Other,False,True,False,True,False,False,-98,-98,
Hawai'i,Supreme Court,Civil-Other,False,True,False,True,False,False,-98,-98,
Idaho,Court of Appeals,Civil-Other,True,False,False,False,False,False,-98,-98,
Idaho,Court of Appeals,Civil-Other,False,True,False,True,False,False,-98,-98,
Idaho,Supreme Court,Civil-Other,True,False,False,False,False,False,-98,-98,
Idaho,Supreme Court,Civil-Other,False,True,False,True,False,False,-98,-98,
Illinois,Fifth District Court of Appeals,Civil-Other,True,False,False,False,False,False,-98,-98,
Illinois,Fifth District Court of Appeals,Civil-Other,False,True,False,True,False,False,-98,-98,
Illinois,Supreme Court,Civil-Other,True,False,False,False,False,True,-98,-98,
Illinois,Supreme Court,Civil-Other,False,True,False,True,False,False,-98,-98,
Indiana,Court of Appeals,Civil-Other,True,False,False,False,False,False,-98,-98,
Indiana,Court of Appeals,Civil-Other,False,True,False,True,False,False,-98,-98,
Indiana,Supreme Court,Civil-Other,True,True,False,False,False,False,-98,-98,
Iowa,Court of Appeals,Civil-Other,True,False,False,True,False,False,-98,-98,
Iowa,Court of Appeals,Civil-Other,False,True,False,False,False,True,-98,-98,
Iowa,Supreme Court,Civil-Other,True,False,False,False,False,False,-98,-98,
Iowa,Supreme Court,Civil-Other,False,True,False,True,False,True,-98,-98,
Kansas,Court of Appeals,Civil-Other,True,False,False,False,False,False,-98,-98,
Kansas,Court of Appeals,Civil-Other,False,True,False,True,False,False,-98,-98,
Kansas,Supreme Court,Civil-Other,True,False,False,False,False,False,-98,-98,
Kansas,Supreme Court,Civil-Other,False,True,False,True,False,False,-98,-98,
Kentucky,Court of Appeals,Civil-Other,True,False,False,False,False,False,-98,-98,
Kentucky,Court of Appeals,Civil-Other,False,True,False,True,False,False,-98,-98,
Kentucky,Supreme Court,Civil-Other,False,True,False,True,False,False,-98,-98,
Louisiana,Fifth Circuit Courts of Appeal,Civil-Other,True,False,False,False,False,False,-98,-98,
Louisiana,Supreme Court,Civil-Other,True,False,False,False,False,True,-98,-98,
Louisiana,Supreme Court,Civil-Other,False,True,False,True,False,False,-98,-98,
Maine,Supreme Judicial Court,Civil-Other,True,False,False,True,True,False,-98,-98,
Maryland,Court of Appeals,Civil-Other,True,False,False,True,False,True,-98,-98,
Maryland,Court of Appeals,Civil-Other,False,True,False,True,False,False,-98,-98,
Maryland,Court of Special Appeals,Civil-Other,True,False,False,True,False,False,-98,-98,
Maryland,Court of Special Appeals,Civil-Other,False,True,False,False,False,True,-98,-98,
Massachusetts,Appeals Court,Civil-Other,True,False,False,False,False,False,-98,-98,
Massachusetts,Appeals Court,Civil-Other,False,True,False,True,False,False,-98,-98,
Massachusetts,Supreme Judicial Court,Civil-Other,False,True,False,True,False,False,-98,-98,
Michigan,Court of Appeals,Civil-Other,True,True,False,False,False,False,-98,-98,
Michigan,Supreme Court,Civil-Other,False,True,False,True,False,False,-98,-98,
Minnesota,Court of Appeals,Civil-Other,True,False,False,False,False,False,-98,-98,
Minnesota,Court of Appeals,Civil-Other,False,True,False,True,False,False,-98,-98,
Minnesota,Supreme Court,Civil-Other,True,True,False,False,False,False,-98,-98,
Mississippi,Court of Appeals,Civil-Other,True,False,False,True,False,False,-98,-98,
Mississippi,Supreme Court,Civil-Other,True,False,False,False,True,True,-98,-98,
Mississippi,Supreme Court,Civil-Other,False,True,False,True,False,False,-98,-98,
Missouri,Court of Appeals Eastern,Civil-Other,True,False,False,False,False,False,-98,-98,
Missouri,Court of Appeals Eastern,Civil-Other,False,True,False,True,False,False,-98,-98,
Missouri,Supreme Court,Civil-Other,True,False,False,False,True,True,-98,-98,
Missouri,Supreme Court,Civil-Other,False,True,False,True,False,False,-98,-98,
Montana,Supreme Court,Civil-Other,True,False,False,False,True,False,-98,-98,
Montana,Supreme Court,Civil-Other,False,True,False,True,False,False,-98,-98,
Nebraska,Court of Appeals,Civil-Other,True,False,False,False,False,False,-98,-98,
Nebraska,Supreme Court,Civil-Other,True,False,False,True,False,True,-98,-98,
Nebraska,Supreme Court,Civil-Other,False,True,False,True,False,False,-98,-98,
Nevada,Supreme Court,Civil-Other,True,False,False,False,False,False,-98,-98,
Nevada,Court of Appeals,Civil-Other,True,False,False,False,False,False,-98,-98,
Nevada,Court of Appeals,Civil-Other,False,True,False,True,False,False,-98,-98,
New Hampshire,Supreme Court,Civil-Other,False,True,False,True,False,False,-98,-98,
New Hampshire,Supreme Court,Civil-Other,True,False,False,False,False,False,-98,-98,
New Jersey,Appellate Division of Superior Court,Civil-Other,True,False,False,False,False,False,-98,-98,
New Jersey,Appellate Division of Superior Court,Civil-Other,False,True,False,True,False,False,-98,-98,
New Jersey,Supreme Court,Civil-Other,True,False,False,False,False,True,-98,-98,
New Jersey,Supreme Court,Civil-Other,False,True,False,True,False,False,-98,-98,
New Mexico,Court of Appeals,Civil-Other,True,False,False,False,False,False,-98,-98,
New Mexico,Court of Appeals,Civil-Other,False,True,False,True,False,False,-98,-98,
New Mexico,Supreme Court,Civil-Other,False,True,False,True,False,False,-98,-98,
New York,Supreme Ct. Appellate Div. 1st,Civil-Other,True,True,False,True,False,False,-98,-98,
New York,Supreme Ct. Appellate Term 1st,Civil-Other,True,True,False,True,False,False,-98,-98,
New York,Court of Appeals,Civil-Other,True,False,False,True,False,True,-98,-98,
New York,Court of Appeals,Civil-Other,False,True,False,True,False,False,-98,-98,
North Carolina,Court of Appeals,Civil-Other,False,True,False,True,False,False,-98,-98,
North Carolina,Court of Appeals,Civil-Other,True,False,False,False,False,False,-98,-98,
North Carolina,Supreme Court,Civil-Other,True,False,False,False,False,True,-98,-98,
North Carolina,Supreme Court,Civil-Other,False,True,False,True,False,False,-98,-98,
North Dakota,Temporary Court of Appeals,Civil-Other,True,False,False,False,False,False,-98,-98,
North Dakota,Supreme Court,Civil-Other,True,False,False,False,False,False,-98,-98,
Ohio,Court of Appeals 1st District,Civil-Other,True,False,False,True,False,False,-98,-98,
Ohio,Supreme Court,Civil-Other,False,True,False,True,False,False,-98,-98,
Oklahoma,Court of Civil Appeals,Civil-Other,True,False,False,True,False,False,-98,-98,
Oklahoma,Supreme Court,Civil-Other,True,True,False,True,False,False,-98,-98,
Oregon,Court of Appeals,Civil-Other,True,False,False,False,False,False,-98,-98,
Oregon,Supreme Court,Civil-Other,False,True,False,False,False,False,-98,-98,
Pennsylvania,Commonwealth Court,Civil-Other,True,False,False,False,False,False,-98,-98,
Pennsylvania,Commonwealth Court,Civil-Other,False,True,False,True,False,False,-98,-98,
Pennsylvania,Superior Court,Civil-Other,True,False,False,True,False,False,-98,-98,
Pennsylvania,Supreme Court,Civil-Other,True,True,False,True,False,False,-98,-98,
Puerto Rico,Court of Appeals,Civil-Other,True,False,False,False,False,False,-98,-98,
Puerto Rico,Court of Appeals,Civil-Other,False,True,False,True,False,False,-98,-98,
Puerto Rico,Supreme Court,Civil-Other,True,False,False,False,False,False,-98,-98,
Puerto Rico,Supreme Court,Civil-Other,False,True,False,True,False,False,-98,-98,
Rhode Island,Supreme Court,Civil-Other,True,False,False,False,False,False,-98,-98,
Rhode Island,Supreme Court,Civil-Other,False,True,False,True,False,False,-98,-98,
South Carolina,Court of Appeals,Civil-Other,True,False,False,False,False,False,-98,-98,
South Carolina,Supreme Court,Civil-Other,True,True,False,True,False,False,-98,-98,
South Dakota,Supreme Court,Civil-Other,True,False,False,False,True,False,-98,-98,
South Dakota,Supreme Court,Civil-Other,False,True,False,True,True,False,-98,-98,
Tennessee,Court of Appeals,Civil-Other,True,False,False,False,False,False,-98,-98,
Tennessee,Court of Appeals,Civil-Other,False,True,False,True,False,False,-98,-98,
Tennessee,Supreme Court,Civil-Other,False,True,False,True,False,False,-98,-98,
Texas,Court of Appeals 1st District,Civil-Other,True,False,False,True,False,False,-98,-98,
Texas,Supreme Court,Civil-Other,False,True,False,False,False,False,-98,-98,
Utah,Court of Appeals,Civil-Other,True,False,False,False,False,True,-98,-98,
Utah,Court of Appeals,Civil-Other,False,True,False,False,False,False,-98,-98,
Utah,Supreme Court,Civil-Other,True,False,False,False,False,True,-98,-98,
Utah,Supreme Court,Civil-Other,False,True,False,True,False,False,-98,-98,
Vermont,Supreme Court,Civil-Other,True,True,False,True,True,False,-98,-98,
Virginia,Supreme Court,Civil-Other,False,True,False,False,False,False,-98,-98,
Washington,Courts of Appeals Division I,Civil-Other,True,False,False,False,False,False,-98,-98,
Washington,Courts of Appeals Division I,Civil-Other,False,True,False,True,False,False,-98,-98,
Washington,Supreme Court,Civil-Other,False,True,False,True,False,False,-98,-98,
West Virginia,Supreme Court of Appeals,Civil-Other,False,True,False,False,True,False,-98,-98,
Wisconsin,Court of Appeals,Civil-Other,True,False,False,False,False,False,-98,-98,
Wisconsin,Court of Appeals,Civil-Other,False,True,False,True,False,False,-98,-98,
Wisconsin,Supreme Court,Civil-Other,False,True,False,False,False,False,-98,-98,
Wyoming,Supreme Court,Civil-Other,True,False,False,False,True,False,-98,-98,
Wyoming,Supreme Court,Civil-Other,False,True,False,True,False,False,-98,-98,
Alabama,Court of Civil Appeals,Administrative Agency-Other,True,False,False,False,False,False,-98,-98,
Alabama,Supreme Court,Administrative Agency-Other,False,True,False,True,False,False,-98,-98,
Alabama,Supreme Court,Administrative Agency-Other,True,False,False,False,False,True,-98,-98,
Alaska,Supreme Court,Administrative Agency-Other,True,False,False,False,False,False,-98,-98,
Arizona,Court of Appeal Division One,Administrative Agency-Other,False,True,False,True,False,True,-98,-98,
Arizona,Court of Appeal Division One,Administrative Agency-Other,True,False,False,False,False,False,-98,-98,
Arizona,Supreme Court,Administrative Agency-Other,False,True,False,True,False,False,-98,-98,
Arkansas,Court of Appeals,Administrative Agency-Other,True,True,False,False,False,False,-98,-98,
Arkansas,Supreme Court,Administrative Agency-Other,True,False,False,False,False,False,-98,-98,
Arkansas,Supreme Court,Administrative Agency-Other,False,True,False,True,False,False,-98,-98,
California,Courts of Appeal 1st District,Administrative Agency-Other,True,False,False,False,False,False,-98,-98,
California,Courts of Appeal 1st District,Administrative Agency-Other,False,True,False,True,False,False,-98,-98,
California,Supreme Court,Administrative Agency-Other,False,True,False,False,False,True,-98,-98,
Colorado,Supreme Court,Administrative Agency-Other,True,False,False,False,False,False,-98,-98,
Colorado,Court of Appeals,Administrative Agency-Other,True,False,False,False,False,True,-98,-98,
Colorado,Court of Appeals,Administrative Agency-Other,False,True,False,False,False,False,-98,-98,
Connecticut,Appellate Court,Administrative Agency-Other,True,False,False,False,False,False,-98,-98,
Connecticut,Appellate Court,Administrative Agency-Other,False,True,False,True,True,False,-98,-98,
Connecticut,Supreme Court,Administrative Agency-Other,True,True,False,False,False,False,-98,-98,
Delaware,Supreme Court,Administrative Agency-Other,True,False,False,False,True,False,-98,-98,
Delaware,Supreme Court,Administrative Agency-Other,False,True,False,True,True,False,-98,-98,
District of Columbia,Court of Appeals,Administrative Agency-Other,True,False,False,False,True,False,-98,-98,
District of Columbia,Court of Appeals,Administrative Agency-Other,False,True,False,True,False,False,-98,-98,
Florida,Fifth District Court of Appeal,Administrative Agency-Other,True,False,False,False,False,False,-98,-98,
Florida,Fifth District Court of Appeal,Administrative Agency-Other,False,True,False,True,False,False,-98,-98,
Florida,Supreme Court,Administrative Agency-Other,False,True,False,False,False,False,-98,-98,
Florida,Supreme Court,Administrative Agency-Other,True,False,False,False,False,False,-98,-98,
Georgia,Court of Appeals,Administrative Agency-Other,True,False,False,False,False,False,-98,-98,
Georgia,Court of Appeals,Administrative Agency-Other,False,True,False,True,False,False,-98,-98,
Georgia,Supreme Court,Administrative Agency-Other,True,False,False,False,False,False,-98,-98,
Georgia,Supreme Court,Administrative Agency-Other,False,True,False,True,False,False,-98,-98,
Georgia,Supreme Court,Administrative Agency-Other,True,False,False,False,False,False,-98,-98,
Georgia,Supreme Court,Administrative Agency-Other,False,True,False,True,False,False,-98,-98,
Hawai'i,Intermediate Court of Appeals,Administrative Agency-Other,True,False,False,False,False,False,-98,-98,
Hawai'i,Intermediate Court of Appeals,Administrative Agency-Other,False,True,False,True,False,False,-98,-98,
Hawai'i,Supreme Court,Administrative Agency-Other,False,True,False,True,False,False,-98,-98,
Idaho,Supreme Court,Administrative Agency-Other,False,True,False,True,False,False,-98,-98,
Idaho,Supreme Court,Administrative Agency-Other,True,False,False,False,True,False,-98,-98,
Idaho,Supreme Court,Administrative Agency-Other,False,True,False,True,False,False,-98,-98,
Illinois,Fifth District Court of Appeals,Administrative Agency-Other,True,False,False,False,False,True,-98,-98,
Illinois,Fifth District Court of Appeals,Administrative Agency-Other,False,True,False,True,False,True,-98,-98,
Illinois,Supreme Court,Administrative Agency-Other,True,False,False,False,False,True,-98,-98,
Illinois,Supreme Court,Administrative Agency-Other,False,True,False,True,False,False,-98,-98,
Indiana,Court of Appeals,Administrative Agency-Other,True,True,False,False,False,True,-98,-98,
Indiana,Supreme Court,Administrative Agency-Other,True,False,False,False,False,False,-98,-98,
Iowa,Court of Appeals,Administrative Agency-Other,True,False,False,True,False,False,-98,-98,
Iowa,Court of Appeals,Administrative Agency-Other,False,True,False,False,False,True,-98,-98,
Iowa,Supreme Court,Administrative Agency-Other,True,False,False,False,False,False,-98,-98,
Iowa,Supreme Court,Administrative Agency-Other,False,True,False,True,False,True,-98,-98,
Kansas,Court of Appeals,Administrative Agency-Other,True,False,False,False,False,False,-98,-98,
Kansas,Supreme Court,Administrative Agency-Other,True,False,False,False,False,False,-98,-98,
Kansas,Supreme Court,Administrative Agency-Other,False,True,False,True,False,False,-98,-98,
Kentucky,Court of Appeals,Administrative Agency-Other,True,False,False,False,False,True,-98,-98,
Kentucky,Court of Appeals,Administrative Agency-Other,False,True,False,True,False,True,-98,-98,
Kentucky,Supreme Court,Administrative Agency-Other,False,True,False,True,False,False,-98,-98,
Louisiana,Fifth Circuit Courts of Appeal,Administrative Agency-Other,True,False,False,False,False,False,-98,-98,
Louisiana,Supreme Court,Administrative Agency-Other,True,False,False,False,False,True,-98,-98,
Louisiana,Supreme Court,Administrative Agency-Other,False,True,False,True,False,False,-98,-98,
Maryland,Court of Appeals,Administrative Agency-Other,False,True,False,True,False,False,-98,-98,
Maryland,Court of Special Appeals,Administrative Agency-Other,True,False,False,True,False,False,-98,-98,
Massachusetts,Appeals Court,Administrative Agency-Other,True,False,False,False,False,False,-98,-98,
Massachusetts,Appeals Court,Administrative Agency-Other,False,True,False,True,False,False,-98,-98,
Massachusetts,Supreme Judicial Court,Administrative Agency-Other,False,True,False,True,False,False,-98,-98,
Michigan,Court of Appeals,Administrative Agency-Other,True,True,False,False,False,False,-98,-98,
Michigan,Supreme Court,Administrative Agency-Other,False,True,False,True,False,False,-98,-98,
Minnesota,Supreme Court,Administrative Agency-Other,False,True,False,False,False,True,-98,-98,
Mississippi,Court of Appeals,Administrative Agency-Other,True,False,False,True,False,False,-98,-98,
Mississippi,Supreme Court,Administrative Agency-Other,True,False,False,False,True,True,-98,-98,
Mississippi,Supreme Court,Administrative Agency-Other,False,True,False,True,False,False,-98,-98,
Missouri,Court of Appeals Eastern,Administrative Agency-Other,True,False,False,False,False,False,-98,-98,
Missouri,Court of Appeals Eastern,Administrative Agency-Other,False,True,False,True,False,False,-98,-98,
Missouri,Supreme Court,Administrative Agency-Other,True,False,False,False,True,True,-98,-98,
Missouri,Supreme Court,Administrative Agency-Other,False,True,False,True,False,False,-98,-98,
